Newly Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2018,,,,,
Data downloaded on 16-May-2023,,,,,
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Ventura County,California,6111,3832.3,2886.9,4993.3
Essex County,Massachusetts,25009,3839.9,3036.3,4719.7
San Mateo County,California,6081,3846,2860.4,4977.6
Cobb County,Georgia,13067,3924.3,3147.8,4798.5
Fairfax County,Virginia,51059,3948.2,3218.7,4817.8
Monroe County,New York,36055,4006.3,3238.7,4865.7
Suffolk County,Massachusetts,25025,4022.5,3223.9,4893.4
Bucks County,Pennsylvania,42017,4042.8,3128,5103.2
Pima County,Arizona,4019,4046.2,3341.6,4869.7
Jackson County,Missouri,29095,4088.7,3493.4,4813.8
Tulsa County,Oklahoma,40143,4164.9,3577,4957.4
Montgomery County,Pennsylvania,42091,4203.7,3270.7,5400
Will County,Illinois,17197,4212.3,3363,5292.6
Denton County,Texas,48121,4217.6,3077.3,5558.7
San Francisco County,California,6075,4241.4,3132.2,5477.8
Westchester County,New York,36119,4246.5,3405.9,5064.2
Kern County,California,6029,4283.7,3193.3,5577.5
Salt Lake County,Utah,49035,4330.5,3665.5,5053.5
Baltimore City,Maryland,24510,4339.3,3581.7,5139.7
Worcester County,Massachusetts,25027,4365.3,3426.3,5394
Montgomery County,Maryland,24031,4499.2,3737.9,5400.7
El Paso County,Texas,48141,4521.4,3502,5799.5
Snohomish County,Washington,53061,4605,3893.1,5507.9
Bergen County,New Jersey,34003,4628.7,3463,6028.6
Dupage County,Illinois,17043,4653.6,3713.1,5640.8
Hennepin County,Minnesota,27053,4676,4109,5255.4
Jefferson County,Alabama,1073,4730.5,3889.3,5616.9
Collin County,Texas,48085,4743.3,3493.2,6251.4
Oklahoma County,Oklahoma,40109,4765.3,4059.7,5456.6
Travis County,Texas,48453,4770,4031.2,5558.7
Pinellas County,Florida,12103,4785.9,3776.8,5887.9
Polk County,Florida,12105,4854.2,3887.1,5907.6
Middlesex County,New Jersey,34023,4885.3,3724.8,6302
Hamilton County,Ohio,39061,4997,4136.7,5925.1
Baltimore County,Maryland,24005,4999.9,4302.4,5887.4
Jefferson County,Kentucky,21111,5023.1,4130.8,6122.6
Fort Bend County,Texas,48157,5034.4,3796.9,6464.8
Dekalb County,Georgia,13089,5044,4095.8,6023.2
Hartford County,Connecticut,9003,5070.8,4269.7,5928.5
Wake County,North Carolina,37183,5101.9,4075.5,6187.7
New Haven County,Connecticut,9009,5321,4379,6201.3
Contra Costa County,California,6013,5325.8,4156,6648.7
Fresno County,California,6019,5381.4,4119.6,6860.4
St. Louis County,Missouri,29189,5387.3,4515.2,6272.7
Fulton County,Georgia,13121,5395.4,4393,6467.8
Essex County,New Jersey,34013,5430.9,4283.5,6839
Erie County,New York,36029,5478.1,4452,6544
Milwaukee County,Wisconsin,55079,5490.4,4586.6,6510
Mecklenburg County,North Carolina,37119,5530.3,4381.6,6819.2
Hidalgo County,Texas,48215,5535.4,4138.8,7144.7
Gwinnett County,Georgia,13135,5552.1,4582.2,6629
Pierce County,Washington,53053,5742.4,4926.3,6655.2
Macomb County,Michigan,26099,5871,4876.1,7045.4
Middlesex County,Massachusetts,25017,5915.3,4860.3,7048.6
Shelby County,Tennessee,47157,6103.6,4882,7508.6
New York County,New York,36061,6182.6,5002.5,7459.7
Prince Georges County,Maryland,24033,6240.2,5240.1,7388.3
Alameda County,California,6001,6269,4909,7748.5
Marion County,Indiana,18097,6283.7,5560.2,7059.6
Nassau County,New York,36059,6455.1,5290.7,7700.3
Duval County,Florida,12031,6469.4,5469.1,7634.1
Orange County,Florida,12095,6528.6,5228.5,8039.6
Hillsborough County,Florida,12057,6600.4,5178.4,8121.9
Honolulu County,Hawaii,15003,6686,5748.9,7733.1
Allegheny County,Pennsylvania,42003,6702.8,5542.7,8017.5
Oakland County,Michigan,26125,6794.7,5703.4,8055.5
Suffolk County,New York,36103,6999.6,5759.8,8255.7
Franklin County,Ohio,39049,7178.6,6092.8,8464.4
Palm Beach County,Florida,12099,7443.4,5801.3,9307
Sacramento County,California,6067,7814.3,6205.7,9569.9
Cuyahoga County,Ohio,39035,7845.8,6575.2,9323.5
Bronx County,New York,36005,8870.2,7142.4,11078.5
Broward County,Florida,12011,8936.4,7174.6,11103.8
Santa Clara County,California,6085,9379.1,7467.8,11414.4
King County,Washington,53033,9894.5,8673.4,11285.4
San Bernardino County,California,6071,10167.7,8282.9,12612.2
Miami-Dade County,Florida,12086,10649.6,8210.8,13567.1
Philadelphia County,Pennsylvania,42101,11760.8,10271.3,13737.5
Riverside County,California,6065,11965.6,9760.4,14510.4
Kings County,New York,36047,12480.5,10372.2,15316.8
Wayne County,Michigan,26163,12483.7,10868.8,14518.8
Clark County,Nevada,32003,12509.1,10349.3,14956.3
Bexar County,Texas,48029,12565.1,10307.9,15251
Tarrant County,Texas,48439,13173.6,10772.2,15794.7
San Diego County,California,6073,13323.8,11078.1,15850.5
Dallas County,Texas,48113,14603.5,11718.3,17749.8
Queens County,New York,36081,15086.4,12797.7,17873.5
Orange County,California,6059,15205.6,12332.4,18378.6
Maricopa County,Arizona,4013,17546.5,15300.5,20065.5
Harris County,Texas,48201,26934,22522.3,32002.9
Cook County,Illinois,17031,30068,26090,34189.6
Los Angeles County,California,6037,48603.2,41557.1,56164.4
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.,,,,,
